Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered
Islamabad,Pakistan,2020-11-28 05:25:50,33.665087,73.121219,29427.0,307.0,23092.0
Khyber Pakhtunkhwa,Pakistan,2020-11-28 05:25:50,34.485332,72.09169,46604.0,1355.0,41477.0
Punjab,Pakistan,2020-11-28 05:25:50,30.811346,72.13913199999998,117898.0,2960.0,98289.0
Sindh,Pakistan,2020-11-28 05:25:50,26.009446,68.77680699999999,170206.0,2897.0,149115.0
Azad Jammu and Kashmir,Pakistan,2021-11-28 04:22:43,34.027401,73.947253,34547.0,742.0,
Balochistan,Pakistan,2021-11-28 04:22:43,28.328492,65.898403,33479.0,359.0,
Gilgit-Baltistan,Pakistan,2021-11-28 04:22:43,35.792146,74.982138,10411.0,186.0,
Islamabad,Pakistan,2021-11-28 04:22:43,33.665087,73.121219,107626.0,952.0,
Khyber Pakhtunkhwa,Pakistan,2021-11-28 04:22:43,34.485332,72.09169,179928.0,5833.0,
Punjab,Pakistan,2021-11-28 04:22:43,30.811346,72.13913199999998,442950.0,13016.0,
Sindh,Pakistan,2021-11-28 04:22:43,26.009446,68.77680699999999,475248.0,7621.0,
Azad Jammu and Kashmir,Pakistan,2020-11-29 05:25:55,34.027401,73.947253,6682.0,164.0,5076.0
Balochistan,Pakistan,2020-11-29 05:25:55,28.328492,65.898403,17101.0,166.0,16257.0
Gilgit-Baltistan,Pakistan,2020-11-29 05:25:55,35.792146,74.982138,4637.0,97.0,4365.0
Islamabad,Pakistan,2020-11-29 05:25:55,33.665087,73.121219,29782.0,309.0,23399.0
Khyber Pakhtunkhwa,Pakistan,2020-11-29 05:25:55,34.485332,72.09169,46877.0,1359.0,41617.0
Punjab,Pakistan,2020-11-29 05:25:55,30.811346,72.13913199999998,118511.0,2979.0,98331.0
Sindh,Pakistan,2020-11-29 05:25:55,26.009446,68.77680699999999,171595.0,2911.0,150765.0
Azad Jammu and Kashmir,Pakistan,2021-11-29 04:22:30,34.027401,73.947253,34554.0,742.0,
Balochistan,Pakistan,2021-11-29 04:22:30,28.328492,65.898403,33479.0,359.0,
Gilgit-Baltistan,Pakistan,2021-11-29 04:22:30,35.792146,74.982138,10411.0,186.0,
Islamabad,Pakistan,2021-11-29 04:22:30,33.665087,73.121219,107661.0,953.0,
Khyber Pakhtunkhwa,Pakistan,2021-11-29 04:22:30,34.485332,72.09169,179961.0,5838.0,
Punjab,Pakistan,2021-11-29 04:22:30,30.811346,72.13913199999998,443014.0,13019.0,
Sindh,Pakistan,2021-11-29 04:22:30,26.009446,68.77680699999999,475285.0,7621.0,
Azad Jammu and Kashmir,Pakistan,2020-11-30 05:26:13,34.027401,73.947253,6855.0,165.0,5190.0
Balochistan,Pakistan,2020-11-30 05:26:13,28.328492,65.898403,17158.0,166.0,16341.0
Gilgit-Baltistan,Pakistan,2020-11-30 05:26:13,35.792146,74.982138,4649.0,97.0,4382.0
Islamabad,Pakistan,2020-11-30 05:26:13,33.665087,73.121219,30123.0,314.0,23736.0
Khyber Pakhtunkhwa,Pakistan,2020-11-30 05:26:13,34.485332,72.09169,47190.0,1368.0,41800.0
Punjab,Pakistan,2020-11-30 05:26:13,30.811346,72.13913199999998,119035.0,2991.0,98445.0
Sindh,Pakistan,2020-11-30 05:26:13,26.009446,68.77680699999999,173014.0,2924.0,151529.0
Azad Jammu and Kashmir,Pakistan,2021-11-30 04:22:53,34.027401,73.947253,34556.0,742.0,
Balochistan,Pakistan,2021-11-30 04:22:53,28.328492,65.898403,33479.0,360.0,
Gilgit-Baltistan,Pakistan,2021-11-30 04:22:53,35.792146,74.982138,10411.0,186.0,
Islamabad,Pakistan,2021-11-30 04:22:53,33.665087,73.121219,107689.0,954.0,
Khyber Pakhtunkhwa,Pakistan,2021-11-30 04:22:53,34.485332,72.09169,179995.0,5842.0,
Punjab,Pakistan,2021-11-30 04:22:53,30.811346,72.13913199999998,443094.0,13023.0,
Sindh,Pakistan,2021-11-30 04:22:53,26.009446,68.77680699999999,475616.0,7621.0,
Azad Jammu and Kashmir,Pakistan,2020-12-01 05:26:18,34.027401,73.947253,6933.0,169.0,5283.0
Balochistan,Pakistan,2020-12-01 05:26:18,28.328492,65.898403,17187.0,167.0,16414.0
Gilgit-Baltistan,Pakistan,2020-12-01 05:26:18,35.792146,74.982138,4658.0,97.0,4382.0
Islamabad,Pakistan,2020-12-01 05:26:18,33.665087,73.121219,30406.0,318.0,24143.0
Khyber Pakhtunkhwa,Pakistan,2020-12-01 05:26:18,34.485332,72.09169,47370.0,1369.0,41864.0
Punjab,Pakistan,2020-12-01 05:26:18,30.811346,72.13913199999998,119578.0,3036.0,98601.0
Sindh,Pakistan,2020-12-01 05:26:18,26.009446,68.77680699999999,174350.0,2935.0,152599.0
Azad Jammu and Kashmir,Pakistan,2021-12-01 04:22:29,34.027401,73.947253,34556.0,742.0,
Balochistan,Pakistan,2021-12-01 04:22:29,28.328492,65.898403,33484.0,360.0,
Gilgit-Baltistan,Pakistan,2021-12-01 04:22:29,35.792146,74.982138,10412.0,186.0,
Islamabad,Pakistan,2021-12-01 04:22:29,33.665087,73.121219,107722.0,955.0,
Khyber Pakhtunkhwa,Pakistan,2021-12-01 04:22:29,34.485332,72.09169,180075.0,5846.0,
Punjab,Pakistan,2021-12-01 04:22:29,30.811346,72.13913199999998,443185.0,13027.0,
Sindh,Pakistan,2021-12-01 04:22:29,26.009446,68.77680699999999,475820.0,7621.0,
Azad Jammu and Kashmir,Pakistan,2020-12-02 05:27:41,34.027401,73.947253,6982.0,173.0,5363.0
Balochistan,Pakistan,2020-12-02 05:27:41,28.328492,65.898403,17215.0,169.0,16466.0
Gilgit-Baltistan,Pakistan,2020-12-02 05:27:41,35.792146,74.982138,4667.0,97.0,4393.0
Islamabad,Pakistan,2020-12-02 05:27:41,33.665087,73.121219,30748.0,324.0,24546.0
Khyber Pakhtunkhwa,Pakistan,2020-12-02 05:27:41,34.485332,72.09169,47701.0,1375.0,42130.0
Punjab,Pakistan,2020-12-02 05:27:41,30.811346,72.13913199999998,120356.0,3066.0,98825.0
Sindh,Pakistan,2020-12-02 05:27:41,26.009446,68.77680699999999,175642.0,2962.0,153642.0
Azad Jammu and Kashmir,Pakistan,2021-12-02 04:22:37,34.027401,73.947253,34563.0,742.0,
Balochistan,Pakistan,2021-12-02 04:22:37,28.328492,65.898403,33488.0,360.0,
Gilgit-Baltistan,Pakistan,2021-12-02 04:22:37,35.792146,74.982138,10412.0,186.0,
Islamabad,Pakistan,2021-12-02 04:22:37,33.665087,73.121219,107765.0,956.0,
Khyber Pakhtunkhwa,Pakistan,2021-12-02 04:22:37,34.485332,72.09169,180146.0,5851.0,
Punjab,Pakistan,2021-12-02 04:22:37,30.811346,72.13913199999998,443240.0,13028.0,
Sindh,Pakistan,2021-12-02 04:22:37,26.009446,68.77680699999999,476017.0,7622.0,
Azad Jammu and Kashmir,Pakistan,2020-12-03 05:28:22,34.027401,73.947253,7067.0,173.0,5436.0
Balochistan,Pakistan,2020-12-03 05:28:22,28.328492,65.898403,17268.0,169.0,16547.0
Gilgit-Baltistan,Pakistan,2020-12-03 05:28:22,35.792146,74.982138,4683.0,97.0,4402.0
Islamabad,Pakistan,2020-12-03 05:28:22,33.665087,73.121219,31165.0,329.0,24960.0
Khyber Pakhtunkhwa,Pakistan,2020-12-03 05:28:22,34.485332,72.09169,47919.0,1378.0,42411.0
Punjab,Pakistan,2020-12-03 05:28:22,30.811346,72.13913199999998,121083.0,3091.0,98992.0
Sindh,Pakistan,2020-12-03 05:28:22,26.009446,68.77680699999999,177625.0,2968.0,154203.0
Azad Jammu and Kashmir,Pakistan,2021-12-03 04:23:05,34.027401,73.947253,34570.0,742.0,
Balochistan,Pakistan,2021-12-03 04:23:05,28.328492,65.898403,33491.0,360.0,
Gilgit-Baltistan,Pakistan,2021-12-03 04:23:05,35.792146,74.982138,10413.0,186.0,
Islamabad,Pakistan,2021-12-03 04:23:05,33.665087,73.121219,107811.0,957.0,
Khyber Pakhtunkhwa,Pakistan,2021-12-03 04:23:05,34.485332,72.09169,180194.0,5855.0,
Punjab,Pakistan,2021-12-03 04:23:05,30.811346,72.13913199999998,443310.0,13031.0,
Sindh,Pakistan,2021-12-03 04:23:05,26.009446,68.77680699999999,476233.0,7622.0,
Azad Jammu and Kashmir,Pakistan,2020-12-04 05:27:27,34.027401,73.947253,7151.0,174.0,5497.0
Balochistan,Pakistan,2020-12-04 05:27:27,28.328492,65.898403,17333.0,169.0,16602.0
Gilgit-Baltistan,Pakistan,2020-12-04 05:27:27,35.792146,74.982138,4692.0,98.0,4441.0
Islamabad,Pakistan,2020-12-04 05:27:27,33.665087,73.121219,31639.0,332.0,25399.0
Khyber Pakhtunkhwa,Pakistan,2020-12-04 05:27:27,34.485332,72.09169,48264.0,1389.0,43168.0
Punjab,Pakistan,2020-12-04 05:27:27,30.811346,72.13913199999998,121753.0,3115.0,99164.0
Sindh,Pakistan,2020-12-04 05:27:27,26.009446,68.77680699999999,179240.0,2983.0,156034.0
Azad Jammu and Kashmir,Pakistan,2021-12-04 04:22:18,34.027401,73.947253,34574.0,742.0,
Balochistan,Pakistan,2021-12-04 04:22:18,28.328492,65.898403,33491.0,360.0,
Gilgit-Baltistan,Pakistan,2021-12-04 04:22:18,35.792146,74.982138,10413.0,186.0,
Islamabad,Pakistan,2021-12-04 04:22:18,33.665087,73.121219,107848.0,958.0,
Khyber Pakhtunkhwa,Pakistan,2021-12-04 04:22:18,34.485332,72.09169,180254.0,5858.0,
Punjab,Pakistan,2021-12-04 04:22:18,30.811346,72.13913199999998,443379.0,13035.0,
Sindh,Pakistan,2021-12-04 04:22:18,26.009446,68.77680699999999,476494.0,7622.0,
Azad Jammu and Kashmir,Pakistan,2020-12-05 05:27:36,34.027401,73.947253,7219.0,175.0,5567.0
Balochistan,Pakistan,2020-12-05 05:27:36,28.328492,65.898403,17392.0,169.0,16653.0
Gilgit-Baltistan,Pakistan,2020-12-05 05:27:36,35.792146,74.982138,4708.0,98.0,4465.0
Islamabad,Pakistan,2020-12-05 05:27:36,33.665087,73.121219,31992.0,334.0,25784.0
Khyber Pakhtunkhwa,Pakistan,2020-12-05 05:27:36,34.485332,72.09169,48683.0,1399.0,43839.0
Punjab,Pakistan,2020-12-05 05:27:36,30.811346,72.13913199999998,122293.0,3137.0,99215.0
Sindh,Pakistan,2020-12-05 05:27:36,26.009446,68.77680699999999,180904.0,2991.0,157006.0
Azad Jammu and Kashmir,Pakistan,2021-12-05 04:22:25,34.027401,73.947253,34576.0,742.0,
Balochistan,Pakistan,2021-12-05 04:22:25,28.328492,65.898403,33506.0,360.0,
Gilgit-Baltistan,Pakistan,2021-12-05 04:22:25,35.792146,74.982138,10413.0,186.0,
Islamabad,Pakistan,2021-12-05 04:22:25,33.665087,73.121219,107887.0,958.0,
Khyber Pakhtunkhwa,Pakistan,2021-12-05 04:22:25,34.485332,72.09169,180316.0,5858.0,
Punjab,Pakistan,2021-12-05 04:22:25,30.811346,72.13913199999998,443453.0,13037.0,
Sindh,Pakistan,2021-12-05 04:22:25,26.009446,68.77680699999999,476674.0,7626.0,
Azad Jammu and Kashmir,Pakistan,2020-12-06 05:26:18,34.027401,73.947253,7278.0,177.0,5629.0
Balochistan,Pakistan,2020-12-06 05:26:18,28.328492,65.898403,17440.0,169.0,16663.0
Gilgit-Baltistan,Pakistan,2020-12-06 05:26:18,35.792146,74.982138,4719.0,98.0,4468.0
Islamabad,Pakistan,2020-12-06 05:26:18,33.665087,73.121219,32414.0,340.0,26208.0
Khyber Pakhtunkhwa,Pakistan,2020-12-06 05:26:18,34.485332,72.09169,49220.0,1404.0,44167.0
Punjab,Pakistan,2020-12-06 05:26:18,30.811346,72.13913199999998,122955.0,3162.0,99310.0
Sindh,Pakistan,2020-12-06 05:26:18,26.009446,68.77680699999999,182473.0,3011.0,158567.0
Azad Jammu and Kashmir,Pakistan,2021-12-06 04:22:34,34.027401,73.947253,34579.0,742.0,
Balochistan,Pakistan,2021-12-06 04:22:34,28.328492,65.898403,33507.0,360.0,
Gilgit-Baltistan,Pakistan,2021-12-06 04:22:34,35.792146,74.982138,10413.0,186.0,
Islamabad,Pakistan,2021-12-06 04:22:34,33.665087,73.121219,107930.0,960.0,
Khyber Pakhtunkhwa,Pakistan,2021-12-06 04:22:34,34.485332,72.09169,180383.0,5862.0,
Punjab,Pakistan,2021-12-06 04:22:34,30.811346,72.13913199999998,443519.0,13041.0,
Sindh,Pakistan,2021-12-06 04:22:34,26.009446,68.77680699999999,476830.0,7626.0,
Azad Jammu and Kashmir,Pakistan,2020-12-07 05:26:14,34.027401,73.947253,7356.0,181.0,5698.0
Balochistan,Pakistan,2020-12-07 05:26:14,28.328492,65.898403,17466.0,169.0,16736.0
Gilgit-Baltistan,Pakistan,2020-12-07 05:26:14,35.792146,74.982138,4732.0,98.0,4482.0
Islamabad,Pakistan,2020-12-07 05:26:14,33.665087,73.121219,32816.0,341.0,26396.0
Khyber Pakhtunkhwa,Pakistan,2020-12-07 05:26:14,34.485332,72.09169,49676.0,1413.0,44253.0
Punjab,Pakistan,2020-12-07 05:26:14,30.811346,72.13913199999998,123762.0,3177.0,99396.0
Sindh,Pakistan,2020-12-07 05:26:14,26.009446,68.77680699999999,184486.0,3019.0,159581.0
Azad Jammu and Kashmir,Pakistan,2021-12-07 04:22:34,34.027401,73.947253,34580.0,742.0,
Balochistan,Pakistan,2021-12-07 04:22:34,28.328492,65.898403,33509.0,362.0,
Gilgit-Baltistan,Pakistan,2021-12-07 04:22:34,35.792146,74.982138,10414.0,186.0,
Islamabad,Pakistan,2021-12-07 04:22:34,33.665087,73.121219,107960.0,961.0,
Khyber Pakhtunkhwa,Pakistan,2021-12-07 04:22:34,34.485332,72.09169,180412.0,5864.0,
Punjab,Pakistan,2021-12-07 04:22:34,30.811346,72.13913199999998,443560.0,13042.0,
Sindh,Pakistan,2021-12-07 04:22:34,26.009446,68.77680699999999,476958.0,7627.0,
Azad Jammu and Kashmir,Pakistan,2020-12-08 05:27:42,34.027401,73.947253,7390.0,182.0,5752.0
Balochistan,Pakistan,2020-12-08 05:27:42,28.328492,65.898403,17501.0,169.0,16805.0
Gilgit-Baltistan,Pakistan,2020-12-08 05:27:42,35.792146,74.982138,4746.0,98.0,4482.0
Islamabad,Pakistan,2020-12-08 05:27:42,33.665087,73.121219,33061.0,341.0,26603.0
Khyber Pakhtunkhwa,Pakistan,2020-12-08 05:27:42,34.485332,72.09169,50078.0,1419.0,44289.0
Punjab,Pakistan,2020-12-08 05:27:42,30.811346,72.13913199999998,124191.0,3218.0,111610.0
Sindh,Pakistan,2020-12-08 05:27:42,26.009446,68.77680699999999,186212.0,3060.0,160933.0
Azad Jammu and Kashmir,Pakistan,2021-12-08 04:22:46,34.027401,73.947253,34586.0,742.0,
Balochistan,Pakistan,2021-12-08 04:22:46,28.328492,65.898403,33514.0,362.0,
Gilgit-Baltistan,Pakistan,2021-12-08 04:22:46,35.792146,74.982138,10414.0,186.0,
Islamabad,Pakistan,2021-12-08 04:22:46,33.665087,73.121219,107989.0,961.0,
Khyber Pakhtunkhwa,Pakistan,2021-12-08 04:22:46,34.485332,72.09169,180471.0,5868.0,
Punjab,Pakistan,2021-12-08 04:22:46,30.811346,72.13913199999998,443610.0,13044.0,
Sindh,Pakistan,2021-12-08 04:22:46,26.009446,68.77680699999999,477119.0,7630.0,
Azad Jammu and Kashmir,Pakistan,2020-12-09 05:28:01,34.027401,73.947253,7427.0,182.0,5829.0
Balochistan,Pakistan,2020-12-09 05:28:01,28.328492,65.898403,17540.0,170.0,16857.0
Gilgit-Baltistan,Pakistan,2020-12-09 05:28:01,35.792146,74.982138,4761.0,98.0,4503.0
Islamabad,Pakistan,2020-12-09 05:28:01,33.665087,73.121219,33420.0,345.0,26795.0
Khyber Pakhtunkhwa,Pakistan,2020-12-09 05:28:01,34.485332,72.09169,50506.0,1429.0,44526.0
Punjab,Pakistan,2020-12-09 05:28:01,30.811346,72.13913199999998,124804.0,3242.0,111720.0
Sindh,Pakistan,2020-12-09 05:28:01,26.009446,68.77680699999999,187684.0,3081.0,162041.0
Azad Jammu and Kashmir,Pakistan,2021-12-09 04:22:49,34.027401,73.947253,34595.0,743.0,
Balochistan,Pakistan,2021-12-09 04:22:49,28.328492,65.898403,33519.0,362.0,
Gilgit-Baltistan,Pakistan,2021-12-09 04:22:49,35.792146,74.982138,10422.0,186.0,
Islamabad,Pakistan,2021-12-09 04:22:49,33.665087,73.121219,108022.0,962.0,
Khyber Pakhtunkhwa,Pakistan,2021-12-09 04:22:49,34.485332,72.09169,180514.0,5874.0,
Punjab,Pakistan,2021-12-09 04:22:49,30.811346,72.13913199999998,443682.0,13046.0,
Sindh,Pakistan,2021-12-09 04:22:49,26.009446,68.77680699999999,477299.0,7630.0,
Azad Jammu and Kashmir,Pakistan,2020-12-10 05:26:19,34.027401,73.947253,7517.0,183.0,5912.0
Balochistan,Pakistan,2020-12-10 05:26:19,28.328492,65.898403,17604.0,171.0,16910.0
Gilgit-Baltistan,Pakistan,2020-12-10 05:26:19,35.792146,74.982138,4765.0,98.0,4511.0
Islamabad,Pakistan,2020-12-10 05:26:19,33.665087,73.121219,33695.0,348.0,27003.0
Khyber Pakhtunkhwa,Pakistan,2020-12-10 05:26:19,34.485332,72.09169,50762.0,1439.0,44633.0
Punjab,Pakistan,2020-12-10 05:26:19,30.811346,72.13913199999998,125250.0,3265.0,111840.0
Sindh,Pakistan,2020-12-10 05:26:19,26.009446,68.77680699999999,189687.0,3099.0,163492.0
Azad Jammu and Kashmir,Pakistan,2021-12-10 04:22:28,34.027401,73.947253,34600.0,743.0,
Balochistan,Pakistan,2021-12-10 04:22:28,28.328492,65.898403,33522.0,363.0,
Gilgit-Baltistan,Pakistan,2021-12-10 04:22:28,35.792146,74.982138,10425.0,186.0,
Islamabad,Pakistan,2021-12-10 04:22:28,33.665087,73.121219,108042.0,962.0,
Khyber Pakhtunkhwa,Pakistan,2021-12-10 04:22:28,34.485332,72.09169,180564.0,5879.0,
Punjab,Pakistan,2021-12-10 04:22:28,30.811346,72.13913199999998,443747.0,13048.0,
Sindh,Pakistan,2021-12-10 04:22:28,26.009446,68.77680699999999,477466.0,7631.0,
Azad Jammu and Kashmir,Pakistan,2020-12-11 05:26:59,34.027401,73.947253,7578.0,186.0,6008.0
Balochistan,Pakistan,2020-12-11 05:26:59,28.328492,65.898403,17650.0,173.0,16960.0
Gilgit-Baltistan,Pakistan,2020-12-11 05:26:59,35.792146,74.982138,4770.0,98.0,4539.0
Islamabad,Pakistan,2020-12-11 05:26:59,33.665087,73.121219,34014.0,353.0,27205.0
Khyber Pakhtunkhwa,Pakistan,2020-12-11 05:26:59,34.485332,72.09169,51172.0,1450.0,45129.0
Punjab,Pakistan,2020-12-11 05:26:59,30.811346,72.13913199999998,125897.0,3284.0,114647.0
Sindh,Pakistan,2020-12-11 05:26:59,26.009446,68.77680699999999,191246.0,3109.0,164604.0
Azad Jammu and Kashmir,Pakistan,2021-12-11 04:22:45,34.027401,73.947253,34601.0,743.0,
Balochistan,Pakistan,2021-12-11 04:22:45,28.328492,65.898403,33528.0,363.0,
Gilgit-Baltistan,Pakistan,2021-12-11 04:22:45,35.792146,74.982138,10425.0,186.0,
Islamabad,Pakistan,2021-12-11 04:22:45,33.665087,73.121219,108081.0,962.0,
Khyber Pakhtunkhwa,Pakistan,2021-12-11 04:22:45,34.485332,72.09169,180611.0,5885.0,
Punjab,Pakistan,2021-12-11 04:22:45,30.811346,72.13913199999998,443794.0,13050.0,
Sindh,Pakistan,2021-12-11 04:22:45,26.009446,68.77680699999999,477721.0,7634.0,
Azad Jammu and Kashmir,Pakistan,2020-12-12 05:26:19,34.027401,73.947253,7620.0,188.0,6065.0
Balochistan,Pakistan,2020-12-12 05:26:19,28.328492,65.898403,17696.0,173.0,16982.0
Gilgit-Baltistan,Pakistan,2020-12-12 05:26:19,35.792146,74.982138,4775.0,98.0,4546.0
Islamabad,Pakistan,2020-12-12 05:26:19,33.665087,73.121219,34300.0,358.0,27617.0
Khyber Pakhtunkhwa,Pakistan,2020-12-12 05:26:19,34.485332,72.09169,51404.0,1455.0,45672.0
Punjab,Pakistan,2020-12-12 05:26:19,30.811346,72.13913199999998,126526.0,3320.0,114860.0
Sindh,Pakistan,2020-12-12 05:26:19,26.009446,68.77680699999999,192735.0,3132.0,165466.0
Azad Jammu and Kashmir,Pakistan,2021-12-12 04:22:12,34.027401,73.947253,34606.0,743.0,
Balochistan,Pakistan,2021-12-12 04:22:12,28.328492,65.898403,33531.0,363.0,
Gilgit-Baltistan,Pakistan,2021-12-12 04:22:12,35.792146,74.982138,10426.0,186.0,
Islamabad,Pakistan,2021-12-12 04:22:12,33.665087,73.121219,108117.0,962.0,
Khyber Pakhtunkhwa,Pakistan,2021-12-12 04:22:12,34.485332,72.09169,180661.0,5889.0,
Punjab,Pakistan,2021-12-12 04:22:12,30.811346,72.13913199999998,443839.0,13051.0,
Sindh,Pakistan,2021-12-12 04:22:12,26.009446,68.77680699999999,477869.0,7636.0,
Azad Jammu and Kashmir,Pakistan,2020-12-13 05:27:20,34.027401,73.947253,7663.0,191.0,6156.0
Balochistan,Pakistan,2020-12-13 05:27:20,28.328492,65.898403,17737.0,175.0,16997.0
Gilgit-Baltistan,Pakistan,2020-12-13 05:27:20,35.792146,74.982138,4783.0,99.0,4559.0
Islamabad,Pakistan,2020-12-13 05:27:20,33.665087,73.121219,34579.0,368.0,28020.0
Khyber Pakhtunkhwa,Pakistan,2020-12-13 05:27:20,34.485332,72.09169,52092.0,1463.0,45866.0
Punjab,Pakistan,2020-12-13 05:27:20,30.811346,72.13913199999998,127212.0,3351.0,114910.0
Sindh,Pakistan,2020-12-13 05:27:20,26.009446,68.77680699999999,194359.0,3149.0,166492.0
Azad Jammu and Kashmir,Pakistan,2021-12-13 04:22:02,34.027401,73.947253,34608.0,743.0,
Balochistan,Pakistan,2021-12-13 04:22:02,28.328492,65.898403,33532.0,363.0,
Gilgit-Baltistan,Pakistan,2021-12-13 04:22:02,35.792146,74.982138,10426.0,186.0,
Islamabad,Pakistan,2021-12-13 04:22:02,33.665087,73.121219,108128.0,962.0,
Khyber Pakhtunkhwa,Pakistan,2021-12-13 04:22:02,34.485332,72.09169,180696.0,5892.0,
Punjab,Pakistan,2021-12-13 04:22:02,30.811346,72.13913199999998,443886.0,13052.0,
Sindh,Pakistan,2021-12-13 04:22:02,26.009446,68.77680699999999,478017.0,7638.0,
Azad Jammu and Kashmir,Pakistan,2020-12-14 05:26:27,34.027401,73.947253,7719.0,191.0,6245.0
Balochistan,Pakistan,2020-12-14 05:26:27,28.328492,65.898403,17745.0,175.0,17059.0
Gilgit-Baltistan,Pakistan,2020-12-14 05:26:27,35.792146,74.982138,4791.0,99.0,4563.0
Islamabad,Pakistan,2020-12-14 05:26:27,33.665087,73.121219,34840.0,371.0,28245.0
Khyber Pakhtunkhwa,Pakistan,2020-12-14 05:26:27,34.485332,72.09169,52449.0,1473.0,46266.0
Punjab,Pakistan,2020-12-14 05:26:27,30.811346,72.13913199999998,127541.0,3365.0,114998.0
Sindh,Pakistan,2020-12-14 05:26:27,26.009446,68.77680699999999,195702.0,3158.0,167343.0
Azad Jammu and Kashmir,Pakistan,2021-12-14 04:22:38,34.027401,73.947253,34615.0,743.0,
Balochistan,Pakistan,2021-12-14 04:22:38,28.328492,65.898403,33536.0,363.0,
Gilgit-Baltistan,Pakistan,2021-12-14 04:22:38,35.792146,74.982138,10426.0,186.0,
Islamabad,Pakistan,2021-12-14 04:22:38,33.665087,73.121219,108146.0,963.0,
Khyber Pakhtunkhwa,Pakistan,2021-12-14 04:22:38,34.485332,72.09169,180710.0,5894.0,
Punjab,Pakistan,2021-12-14 04:22:38,30.811346,72.13913199999998,443937.0,13052.0,
Sindh,Pakistan,2021-12-14 04:22:38,26.009446,68.77680699999999,478173.0,7638.0,
Azad Jammu and Kashmir,Pakistan,2020-12-15 05:26:38,34.027401,73.947253,7750.0,191.0,6321.0
Balochistan,Pakistan,2020-12-15 05:26:38,28.328492,65.898403,17771.0,175.0,17092.0
Gilgit-Baltistan,Pakistan,2020-12-15 05:26:38,35.792146,74.982138,4793.0,99.0,4583.0
Islamabad,Pakistan,2020-12-15 05:26:38,33.665087,73.121219,35045.0,377.0,28480.0
Khyber Pakhtunkhwa,Pakistan,2020-12-15 05:26:38,34.485332,72.09169,52787.0,1477.0,46350.0
Punjab,Pakistan,2020-12-15 05:26:38,30.811346,72.13913199999998,128138.0,3422.0,115298.0
Sindh,Pakistan,2020-12-15 05:26:38,26.009446,68.77680699999999,196962.0,3164.0,168209.0
Azad Jammu and Kashmir,Pakistan,2021-12-15 03:22:16,34.027401,73.947253,34618.0,743.0,
Balochistan,Pakistan,2021-12-15 03:22:16,28.328492,65.898403,33539.0,363.0,
Gilgit-Baltistan,Pakistan,2021-12-15 03:22:16,35.792146,74.982138,10427.0,186.0,
Islamabad,Pakistan,2021-12-15 03:22:16,33.665087,73.121219,108172.0,963.0,
Khyber Pakhtunkhwa,Pakistan,2021-12-15 03:22:16,34.485332,72.09169,180760.0,5896.0,
Punjab,Pakistan,2021-12-15 03:22:16,30.811346,72.13913199999998,443985.0,13052.0,
Sindh,Pakistan,2021-12-15 03:22:16,26.009446,68.77680699999999,478412.0,7640.0,
Azad Jammu and Kashmir,Pakistan,2020-12-16 05:28:04,34.027401,73.947253,7771.0,193.0,6404.0
Balochistan,Pakistan,2020-12-16 05:28:04,28.328492,65.898403,17796.0,176.0,17188.0
Gilgit-Baltistan,Pakistan,2020-12-16 05:28:04,35.792146,74.982138,4799.0,99.0,4603.0
Islamabad,Pakistan,2020-12-16 05:28:04,33.665087,73.121219,35203.0,379.0,28699.0
Khyber Pakhtunkhwa,Pakistan,2020-12-16 05:28:04,34.485332,72.09169,53253.0,1489.0,46895.0
Punjab,Pakistan,2020-12-16 05:28:04,30.811346,72.13913199999998,128673.0,3452.0,115424.0
Sindh,Pakistan,2020-12-16 05:28:04,26.009446,68.77680699999999,198482.0,3222.0,169385.0
Azad Jammu and Kashmir,Pakistan,2021-12-16 04:22:11,34.027401,73.947253,34627.0,744.0,
Balochistan,Pakistan,2021-12-16 04:22:11,28.328492,65.898403,33540.0,363.0,
Gilgit-Baltistan,Pakistan,2021-12-16 04:22:11,35.792146,74.982138,10428.0,186.0,
Islamabad,Pakistan,2021-12-16 04:22:11,33.665087,73.121219,108198.0,963.0,
Khyber Pakhtunkhwa,Pakistan,2021-12-16 04:22:11,34.485332,72.09169,180825.0,5900.0,
Punjab,Pakistan,2021-12-16 04:22:11,30.811346,72.13913199999998,444032.0,13053.0,
Sindh,Pakistan,2021-12-16 04:22:11,26.009446,68.77680699999999,478564.0,7640.0,
Azad Jammu and Kashmir,Pakistan,2020-12-17 05:28:12,34.027401,73.947253,7833.0,194.0,6495.0
Balochistan,Pakistan,2020-12-17 05:28:12,28.328492,65.898403,17838.0,176.0,17235.0
Gilgit-Baltistan,Pakistan,2020-12-17 05:28:12,35.792146,74.982138,4804.0,99.0,4604.0
